uD00442	ihsa6751	1.0
uD00442	ihsa6752	1.0
uD02250	ihsa6752	1.0
uD02250	ihsa6753	1.0
uD02250	ihsa6755	1.0
uD00336	ihsa6915	1.0
uD03642	ihsa6915	1.0
uD01925	ihsa7201	1.0
uD02007	ihsa7201	1.0
uD02588	ihsa7201	1.0
uD00499	ihsa8843	1.0
uD00524	ihsa8843	1.0
uD00726	ihsa8843	1.0
uD03365	ihsa8843	1.0
uD03442	ihsa886	1.0
uD03442	ihsa887	1.0
uD00094	ihsa9052	1.0
uD01441	ihsa9283	1.0
uD00528	ihsa9934	1.0
